IMAGE_REF_ID,PROFILE_NAME,PROFILE_ID,AGENT_ID,IMAGE,PROVINCE,DISTRICT,DS_DIVISION,GN_DIVISION,LATITUDE,LONGITUDE,S3_ARN,DIALOG_COUNT,MOBITEL_COUNT,AIRTEL_COUNT,HUTCH_COUNT,DIALOG_AREA_PERCENTAGE,MOBITEL_AREA_PERCENTAGE,AIRTEL_AREA_PERCENTAGE,HUTCH_AREA_PERCENTAGE
9049,V.S.T.K Stores,311527,239617,,Northern,Vavuniya,Vavuniya,Katharsinnakulam,8.7702806,80.5165818,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/311527/2/ORIGINAL/image_9049.jpeg,3,0,3,0,100.0,,,
10114,Sivan Book Shop,1226846,1548352,,Northern,Vavuniya,Vavuniya,Nelukulam,8.7616454,80.4530731,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1226846/2/ORIGINAL/image_10114.jpeg,1,0,1,0,100.0,,,
20167,DEVIKA STORES,492286,581753,,Western,Kalutara,Horana,Godigamuwa West,6.7522172,79.9911263,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/492286/1/ORIGINAL/image_20167.jpeg,2,2,2,0,62.923888470233614,37.07611152976639,,
18918,Sana Grocery,147607,195865,,North Western,Puttalam,Mundalama,Viruthodai,7.9282133,79.8144409,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/147607/2/ORIGINAL/image_18918.jpeg,2,0,2,0,78.77661372085164,,21.22338627914836,
10263,4 SEA SONS GIFT SHOP,85133,89683,,Western,Gampaha,Negombo,Kudapaduwa North,7.2298733,79.8411378,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/85133/2/ORIGINAL/image_10263.jpeg,10,3,10,1,92.19162783532946,6.024569646089267,,1.7838025185812765
13170,Deepani Stores,753326,960312,,Southern,Galle,Karandeniya,Uragasmanhandiya South,6.3468499,80.0857702,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/753326/1/ORIGINAL/image_13170.jpeg,1,0,1,0,100.0,,,
15887,ASIRU STORES,586027,724435,,Western,Kalutara,Horana,Pannila,6.7684666,80.0441956,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/586027/1/ORIGINAL/image_15887.jpeg,4,0,4,0,100.0,,,
18095,NADEEKA STORES,84796,88516,,North Western,Puttalam,Arachchikattuwa,Kottapitiya,7.6427433,79.8113162,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/84796/2/ORIGINAL/image_18095.jpeg,1,0,1,0,100.0,,,
13610,A.R Watch Shop,23,62622,,,,,,7.7203044,81.7043286,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/23/1/ORIGINAL/image_13610.jpeg,0,1,0,0,,72.62556342562782,27.374436574372183,
13249,SENA STORES.,79365,71299,,Central,Nuwara Eliya,Ambagamuwa,Ginigathhena,6.9879487,80.4919156,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/79365/1/ORIGINAL/image_13249.jpeg,1,0,1,0,100.0,,,
10881,Gunathilaka Hotel,23748,23006,,Western,Kalutara,Walallawita,Gorakadoowa,6.3842361,80.2253345,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/23748/1/ORIGINAL/image_10881.jpeg,2,0,2,0,100.0,,,
12241,Podi Kade,167773,220241,,Western,Colombo,Thimbirigasyaya,Thimbirigasyaya,6.890531,79.8637718,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/167773/2/ORIGINAL/image_12241.jpeg,3,0,3,0,100.0,,,
10367,Yasara Communication,7185,48103,,Southern,Hambantota,Tangalle,Medaketiya,6.0350628,80.7967764,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/7185/1/ORIGINAL/image_10367.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
9812,Dulani A. P. O,7014,14232,,Western,Gampaha,Kelaniya,Nahena,6.9848633,79.9145476,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/7014/1/ORIGINAL/image_9812.jpeg,0,0,0,0,,,100.0,
10308,Ananda stores ,317053,247908,,Southern,Hambantota,Tangalle,Medaketiya,6.0293905,80.7938845,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/317053/2/ORIGINAL/image_10308.jpeg,0,2,0,0,,100.0,,
14787,COOL DROPS,115961,145793,,Northern,Vavuniya,Vavuniya,Koomankulam,8.7626706,80.4738031,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/115961/1/ORIGINAL/image_14787.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
20576,Jaffna Gateway,1474226,1892252,,Northern,Vavuniya,Vavuniya North,Kanakarayankulam South,9.0512165,80.5146883,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1474226/1/ORIGINAL/image_20576.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
14607,Hettiarachchi Stores ,1107546,1396472,,Southern,Hambantota,Tangalle,Kadurupokuna South,6.0170582,80.7663727,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1107546/1/ORIGINAL/image_14607.jpeg,0,1,0,0,,94.8740589274096,5.125941072590391,
11646,Mihiranga stores,134358,177237,,Southern,Matara,Pasgoda,Urubokka,6.30906,80.63027,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/134358/2/ORIGINAL/image_11646.jpeg,0,1,0,3,,1.7029328287606436,,98.29706717123936
14111,Ilakta Electricals,30345,21064,,Western,Gampaha,Attanagalla,Nittambuwa North,7.1448166,80.0919644,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/30345/1/ORIGINAL/image_14111.jpeg,1,0,1,0,100.0,,,
17263,DIWYANKA SUPER ,583927,721195,,North Western,Puttalam,Anamaduwa,Anamaduwa,7.8763245,80.0102525,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/583927/1/ORIGINAL/image_17263.jpeg,2,0,2,1,73.25905292479109,,,26.740947075208915
16464,ZEE MAJESTIC CELLULER,144500,248377,,Western,Colombo,Colombo,Pettah,6.9349317,79.8532724,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/144500/1/ORIGINAL/image_16464.jpeg,1,0,1,0,22.725570947210784,,77.27442905278922,
20139,M.M.& COMPANY,61122,51475,,Sabaragamuwa,Rathnapura,Kahawaththa,Weladura,6.564679,80.5696721,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/61122/1/ORIGINAL/image_20139.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
15020,NIKESHANA STORES,1354707,1723752,,North Central,Polonnaruwa,Elahera,Sarubima,7.8335942,80.8673556,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1354707/1/ORIGINAL/image_15020.jpeg,1,0,1,0,100.0,,,
19069,Palitha stores,1452826,1862532,,Central,Kandy,Ganga Ihala Korale,Udagama,7.1162463,80.565432,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1452826/2/ORIGINAL/image_19069.jpeg,1,0,1,0,100.0,,,
13655,Gem City,8373,39107,,Sabaragamuwa,Kegalle,Kegalle,Golahela,7.2528795,80.3421944,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/8373/1/ORIGINAL/image_13655.jpeg,0,0,0,8,,,,100.0
8708,Anparashan Stores,701087,884752,,Northern,Vavuniya,Vavuniya,Koomankulam,8.7742123,80.4561678,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/701087/1/ORIGINAL/image_8708.jpeg,1,0,1,0,100.0,,,
8674,K.P.K Centre,60638,66656,,Northern,Vavuniya,Vavuniya,Rambaikulam,8.7537945,80.4976643,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/60638/2/ORIGINAL/image_8674.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
9051,MAHARAMBA  STORES,75720,56688,,Western,Gampaha,Ja-Ela,Walpola East,7.0528468,79.9272389,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/75720/2/ORIGINAL/image_9051.jpeg,2,1,2,0,68.01603206412825,31.983967935871743,,
16844,Pathmasiri Brekers,69626,37088,,Central,Matale,Dambulla,Yapagama,7.8477245,80.6536744,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/69626/2/ORIGINAL/image_16844.jpeg,0,1,0,1,,79.8034398034398,8.206388206388207,11.990171990171987
8264,Denuwan stores,541346,661032,,North Western,Kurunegala,Nikaweratiya,Hulugalla,7.7855694,80.1367523,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/541346/2/ORIGINAL/image_8264.jpeg,0,1,0,0,,100.0,,
10964,PAWAZ STORES,75840,73378,,,,,,0.0,0.0,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/75840/2/ORIGINAL/image_10964.jpeg,1,0,1,0,100.0,,,
16149,ELITE COMMUNICATION,319361,251580,,Central,Matale,Naula,Naula,7.7094571,80.6534541,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/319361/1/ORIGINAL/image_16149.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
18088,Marothi CD House,79967,72511,,Northern,Vavuniya,Vavuniya,Rambaikulam,8.749109117,80.512285017,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/79967/1/ORIGINAL/image_18088.jpeg,1,0,1,0,100.0,,,
9468,Pillayar New Stores,414106,461653,,Northern,Vavuniya,Vavuniya,Koomankulam,8.7866078,80.462376,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/414106/2/ORIGINAL/image_9468.jpeg,0,0,0,1,,,,100.0
12543,Gamage Sto,22818,47306,,Southern,Galle,Baddegama,Walpita South,6.1098564,80.2012799,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/22818/1/ORIGINAL/image_12543.jpeg,5,2,5,1,51.79826086956522,18.309565217391302,16.083478260869565,13.808695652173911
20490,BCT Grocery,315346,245582,,Sabaragamuwa,Kegalle,Warakapola,Ambepussa,7.2435228,80.2034359,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/315346/1/ORIGINAL/image_20490.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
12522,DARSHANI STORES,147963,195790,,Western,Kalutara,Horana,Pannila,6.7714802,80.0445071,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/147963/1/ORIGINAL/image_12522.jpeg,1,0,1,0,100.0,,,
20633,KARTHI STORES,1345906,1710872,,Northern,Jaffna,Chavakachcheri,Thenmadduvil,9.674546,80.137799,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1345906/1/ORIGINAL/image_20633.jpeg,0,0,0,1,,,,100.0
9793,CHARITH  STORES ,77555,81542,,Western,Kalutara,Dodangoda,Pahala Nebada,6.5980556,80.0788472,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/77555/1/ORIGINAL/image_9793.jpeg,2,0,2,0,100.0,,,
12963,LAKSHANTHA STORES,139466,186080,,Uva,Badulla,Badulla,Medapathana,7.0093598,81.0565621,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/139466/2/ORIGINAL/image_12963.jpeg,0,1,0,0,,100.0,,
19488,Dhammika tread senter,1456926,1868292,,Southern,Hambantota,Katuwana,Middeniya West,6.2521944,80.7590272,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1456926/1/ORIGINAL/image_19488.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
19258,AMILA COMMUNICATION,97837,116835,,Sabaragamuwa,Rathnapura,Kalawana,Rambuka,6.4644663,80.5224867,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/97837/4/ORIGINAL/image_19258.jpeg,0,0,0,1,,,,100.0
14112,New Vinayagar Stores,59666,68828,,Northern,Jaffna,Kopay,Urumpirai West,9.7199083,80.0299135,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/59666/3/ORIGINAL/image_14112.jpeg,0,0,0,1,,,,100.0
12942,A & A Bookshop,1372746,1746792,,Western,Colombo,Moratuwa,Villorawatta West,6.7823971,79.8990673,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1372746/1/ORIGINAL/image_12942.jpeg,2,0,2,1,93.21182815696487,,,6.7881718430351485
15659,Kadurata Groc,24511,7570,,Western,Colombo,Colombo,Mattakkuliya,6.9670801,79.8785191,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/24511/2/ORIGINAL/image_15659.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
16033,NEW A S M TRADERS,1052646,1321072,,Western,Colombo,Colombo,Pettah,6.9342436,79.8493194,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1052646/2/ORIGINAL/image_16033.jpeg,0,3,0,1,,73.98548026805659,14.077624720774388,11.936895011169025
12153,V Mobile.,1098706,1384952,,Western,Colombo,Thimbirigasyaya,Thimbirigasyaya,6.8905086,79.8640434,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1098706/1/ORIGINAL/image_12153.jpeg,6,3,6,0,95.73365364296599,2.7459877881952552,1.5203585688387664,
18935,S.maurathan shop ,497986,591072,,Eastern,Batticaloa,Koralai Pattu,Kalmadhu,7.9064909,81.5495298,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/497986/2/ORIGINAL/image_18935.jpeg,1,0,1,0,100.0,,,
8648,THILINI STORES,165446,216614,,Central,Nuwara Eliya,Nuwara Eliya,Pedro,6.9911407,80.751754,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/165446/2/ORIGINAL/image_8648.jpeg,0,0,0,1,,,,100.0
19879,NEW QUICK COM,146399,193472,,Western,Gampaha,Minuwangoda,Meda Minuwangoda,7.1694531,79.9474132,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/146399/1/ORIGINAL/image_19879.jpeg,1,1,1,1,82.20590617070668,9.472007774118664,7.312530367651028,1.0095556875236191
10896,Bulath Kade II,386746,364572,,Uva,Moneragala,Thanamalwila,Hambegamuwa,6.4237604,80.9074657,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/386746/2/ORIGINAL/image_10896.jpeg,3,0,3,0,100.0,,,
18944,SARARTHA ( PVT) LTD,456367,531513,,Western,Kalutara,Horana,Palannoruwa,6.7601383,80.0135543,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/456367/1/ORIGINAL/image_18944.jpeg,2,0,2,0,78.7434265153612,,21.256573484638803,
18168,Sabaragamuwa Store,58463,27894,,North Western,Puttalam,Arachchikattuwa,Weerakumandaluwa,7.6371208,79.8277456,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/58463/2/ORIGINAL/image_18168.jpeg,12,1,12,1,77.3945429519877,8.29082665371225,,14.314630394300057
19027,PRASANNA COMMUNICATIAN,80882,41665,,Central,Kandy,Udunuwara,Angunawala West,7.2408248,80.593388,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/80882/1/ORIGINAL/image_19027.jpeg,1,0,1,0,100.0,,,
12998,M.H.A.STORES ,100251,121371,,Southern,Galle,Karandeniya,Yatagala,6.3424234,80.0855501,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/100251/1/ORIGINAL/image_12998.jpeg,1,0,1,0,100.0,,,
9177,DAM COMMUNICATION,45219,7460,,Western,Colombo,Colombo,Aluthkade West,6.9382894,79.8574778,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/45219/4/ORIGINAL/image_9177.jpeg,3,0,3,0,100.0,,,
14765,City Net,5449,7670,,Western,Colombo,Colombo,Aluthmawatha,6.9647735,79.8659565,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/5449/2/ORIGINAL/image_14765.jpeg,0,3,0,1,,75.18729843711239,,24.81270156288762
9199,SRI SAI CELLULAR,168224,220979,,Western,Colombo,Colombo,Jinthupitiya,6.942375,79.8546602,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/168224/2/ORIGINAL/image_9199.jpeg,6,0,6,0,100.0,,,
15406,SOLAMS  STORES,77541,81863,,Western,Gampaha,Negombo,Periyamulla,7.2158163,79.8425604,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/77541/2/ORIGINAL/image_15406.jpeg,0,0,0,1,,,,100.0
16408,Seemed Pharmacy,303515,224440,,Western,Gampaha,Attanagalla,Udammita,7.1483077,80.0791734,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/303515/1/ORIGINAL/image_16408.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
14935,Kannangara stores,1286786,1632992,,Southern,Galle,Elpitiya,Batuwanhena,6.3054193,80.1486342,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1286786/2/ORIGINAL/image_14935.jpeg,0,2,0,0,,100.0,,
19296,SADEW BOOK SHOP,168436,533292,,Sabaragamuwa,Rathnapura,Kahawaththa,Nugawela East,6.5755436,80.5787356,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/168436/2/ORIGINAL/image_19296.jpeg,1,0,1,0,100.0,,,
19693,Samarawikrama St,66601,43005,,Southern,Galle,Akmeemana,Wanchawala,6.0326127,80.2601709,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/66601/1/ORIGINAL/image_19693.jpeg,7,0,7,0,100.0,,,
19229,Indika stores,442467,509712,,Central,Kandy,Yatinuwara,Bulumulla,7.2655017,80.5683221,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/442467/2/ORIGINAL/image_19229.jpeg,5,1,5,0,98.48237375799648,1.517626242003539,,
15510,JAYASHRI PRODULTS,112849,141206,,Western,Colombo,Colombo,Mattakkuliya,6.9645985,79.8741665,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/112849/1/ORIGINAL/image_15510.jpeg,2,1,2,1,42.08236486083795,15.644555694618273,33.1366589188867,9.136420525657073
12002,Mallawa Arachchi Stores,80287,73411,,Central,Kandy,Gangawata Korale,Godagandeniya,7.2570399,80.5872501,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/80287/1/ORIGINAL/image_12002.jpeg,1,0,1,0,100.0,,,
9564,Parthana Stores ,1435286,1835852,,Western,Gampaha,Kelaniya,Nahena,6.9872368,79.9107736,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1435286/1/ORIGINAL/image_9564.jpeg,0,1,0,0,,100.0,,
8764,RAWINDU STORES,51468,26800,,Western,Kalutara,Bandaragama,Veedagama West,6.7160401,79.9914752,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/51468/1/ORIGINAL/image_8764.jpeg,0,0,0,6,,,36.07444276130708,63.92555723869292
19114,SANDARU COMMUNICATION,102504,127586,,Sabaragamuwa,Rathnapura,Rathnapura,New Town,6.7044726,80.3860019,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/102504/1/ORIGINAL/image_19114.jpeg,6,6,6,1,92.84973109775389,5.779816513761468,,1.370452388484657
10212,thulir publication,155596,205077,,Northern,Kilinochchi,Kandavalai,Murasumoddai,9.436800917,80.456641183,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/155596/1/ORIGINAL/image_10212.jpeg,0,1,0,0,,100.0,,
17810,VINTHUSHA STORES,1319606,1675572,,Northern,Vavuniya,Vavuniya,Katharsinnakulam,8.7869139,80.5148449,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1319606/2/ORIGINAL/image_17810.jpeg,0,0,0,1,,,,100.0
18113,Kumara Com,167079,218747,,Southern,Galle,Baddegama,Hemmeliya,6.1791659,80.2169684,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/167079/1/ORIGINAL/image_18113.jpeg,3,1,3,0,74.91513310702162,25.08486689297838,,
14208,DILU COMMUNICATION,8186,6311,,Western,Colombo,Dehiwala,Dehiwala East,6.8595897,79.8676701,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/8186/2/ORIGINAL/image_14208.jpeg,13,1,13,8,48.91428571428572,5.560952380952381,14.435238095238097,31.089523809523808
19540,United Communications,50233,38166,,Central,Matale,Matale,Muslim Town,7.4730987,80.6249039,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/50233/1/ORIGINAL/image_19540.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
16174,Ranasinghe super,1362166,1732932,,Western,Colombo,Homagama,Homagama Town,6.8457813,80.0044064,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1362166/1/ORIGINAL/image_16174.jpeg,6,0,6,0,100.0,,,
10405,Devid Stores,56030,7314,,Western,Colombo,Maharagama,Godigamuwa South B,6.8347895,79.9212286,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/56030/3/ORIGINAL/image_10405.jpeg,1,1,1,1,87.28304606329951,6.257882409464897,,6.459071527235602
11813,R K Stores ,1352286,1719632,,Northern,Vavuniya,Vavuniya,Rajendrankulam,8.7501531,80.45956,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1352286/1/ORIGINAL/image_11813.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
9270,New Raja stores,31274,6475,,Western,Colombo,Thimbirigasyaya,Pamankada West,6.8745441,79.8659627,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/31274/2/ORIGINAL/image_9270.jpeg,4,1,4,0,78.22983583154888,21.770164168451107,,
8338,Galpokuna stores,125109,159990,,North Western,Kurunegala,Kotawehera,Kotavehera,7.8086176,80.0767019,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/125109/4/ORIGINAL/image_8338.jpeg,0,1,0,0,,100.0,,
12010,S. THISSADENIYA,85982,40318,,Central,Kandy,Hatharaliyadda,Handabowa,7.3272045,80.5035018,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/85982/2/ORIGINAL/image_12010.jpeg,4,1,4,4,50.90843351712917,27.48983096809184,,21.601735514778994
9923,SIRI FOOD CITY ,1255426,1593892,,Western,Kalutara,Dodangoda,Wellatha,6.5685151,80.0775943,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1255426/1/ORIGINAL/image_9923.jpeg,4,0,4,0,100.0,,,
17042,Nuha Stores,21932,7691,,Western,Colombo,Colombo,Aluthmawatha,6.96201,79.8626751,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/21932/2/ORIGINAL/image_17042.jpeg,1,0,1,0,100.0,,,
15647,S N MOBILE ,1334646,1695632,,Central,Matale,Dambulla,Lenadora South,7.7521373,80.6606097,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1334646/1/ORIGINAL/image_15647.jpeg,2,5,2,6,12.0717864812353,33.10665712240515,,54.821556396359554
20403,S.S.Net Com,45273,7200,,Western,Colombo,Colombo,Madmpitiya,6.9629704,79.8705893,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/45273/1/ORIGINAL/image_20403.jpeg,4,4,4,0,67.85325495318963,16.387255969228537,15.75948907758183,
12637,DKW stores,948846,1189272,,North Central,Anuradhapura,Mihintale,Pothana,8.364144,80.5780414,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/948846/1/ORIGINAL/image_12637.jpeg,2,0,2,0,100.0,,,
10034,J D Stores,69063,37030,,Central,Nuwara Eliya,Hanguranketha,Kithulpe,7.1579526,80.7407274,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/69063/1/ORIGINAL/image_10034.jpeg,2,0,2,0,100.0,,,
11430,HAMEED BOOK SHOP ,1093286,1378512,,Western,Gampaha,Negombo,Pallansena South,7.2629894,79.8457,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1093286/2/ORIGINAL/image_11430.jpeg,0,1,0,3,,3.4962822338237625,3.0374940673943995,93.46622369878185
19545,Rio Com,6775,40454,,Central,Matale,Matale,Muslim Town,7.4730987,80.6249039,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/6775/2/ORIGINAL/image_19545.jpeg,2,0,2,2,63.55313305086551,,19.794749504971577,16.652117444162922
15232,selvaraja stores,18764,69121,,Northern,Vavuniya,Vavuniya,Rambaikulam,8.7524498,80.4993035,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/18764/2/ORIGINAL/image_15232.jpeg,0,1,0,0,,100.0,,
17676,LAKSIRI PHONE SHOP,40323,55456,,Uva,Moneragala,Moneragala,Viharamulla,6.8717245,81.3514833,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/40323/2/ORIGINAL/image_17676.jpeg,8,4,8,9,81.10706824753393,5.568544984159046,2.742076064249249,10.582310704057775
11836,Sriyani Stores,4131,36315,,Sabaragamuwa,Kegalle,Rambukkana,Eriyawa,7.3250878,80.3910903,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/4131/2/ORIGINAL/image_11836.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
15937,N S MOBILE ,1200866,1512032,,Western,Colombo,Colombo,Pettah,6.935033,79.8531441,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1200866/1/ORIGINAL/image_15937.jpeg,0,0,0,0,,,100.0,
14620,Y R Colection,476306,560132,,Southern,Galle,Imaduwa,Kodagoda East,6.0231961,80.3976998,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/476306/1/ORIGINAL/image_14620.jpeg,2,1,2,0,70.48080506895266,29.519194931047338,,
8656,MANEL STORES,77090,80387,,Eastern,Ampara,Dehiattakandiya,Sadamadulla,7.5868157,81.0739133,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/77090/3/ORIGINAL/image_8656.jpeg,6,0,6,0,94.64659611793334,,5.353403882066663,
8210,Abasewana Stores,454526,1153652,,North Western,Kurunegala,Kobeigane,Vinikuliya,7.7177219,80.1466551,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/454526/1/ORIGINAL/image_8210.jpeg,0,0,0,1,,,21.19752236751548,78.80247763248451
19409,UTEC COMPUTER,4606,50718,,Sabaragamuwa,Rathnapura,Kalawana,Pothupitiya North,6.4299274,80.5103135,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/4606/3/ORIGINAL/image_19409.jpeg,0,0,0,1,,,,100.0
15831,A M P WORLD,1318486,1674252,,Western,Kalutara,Horana,Horana North,6.7194044,80.0602285,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1318486/2/ORIGINAL/image_15831.jpeg,11,0,11,0,100.0,,,
16751,Saniska Comm,3965,47798,,Southern,Galle,Baddegama,Baddegama,6.1715494,80.1787814,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/3965/1/ORIGINAL/image_16751.jpeg,21,7,21,2,56.83453237410072,19.197442046362912,19.702637889688248,4.2653876898481204
11265,Perera Stores,79556,49422,,North Western,Puttalam,Wennappuwa,Angampitiya East,7.2888536,79.8550131,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/79556/2/ORIGINAL/image_11265.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
13733,Devindi Grocary,27835,49122,,Southern,Galle,Yakkalamulla,Badungala,6.0699242,80.3800015,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/27835/1/ORIGINAL/image_13733.jpeg,2,0,2,0,100.0,,,
18572,Ariyawathi stores,334246,264812,,Western,Colombo,Padukka,Arukwatta North,6.8477215,80.0984206,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/334246/1/ORIGINAL/image_18572.jpeg,0,0,0,0,0.0,0.0,0.0,0.0
19645,ITRONIC MOBILE ,1458026,1869752,,Western,Kalutara,Kaluthara,Kurunduwatta,6.569492,79.9662532,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1458026/1/ORIGINAL/image_19645.jpeg,0,0,0,1,,,86.65148063781322,13.348519362186789
9957,FOOD BANK,1019366,1277212,,Western,Gampaha,Negombo,Udayarthoppuwa,7.2125629,79.8434346,arn:aws:s3:::retailer-brand-analysis/Prod/RETAILER/1019366/2/ORIGINAL/image_9957.jpeg,0,0,0,2,,,,100.0
